成交单价（元）,成交金额（万元）,经度,纬度,到市中心距离_km,城市编码,区域编码,面积（m²）,室数,厅数,卫数,总房间数,每室面积,总楼层数,当前楼层估算,楼层比例,朝向评分,房龄,建筑年份_数值,小区面积_数值,小区户数_数值,容积率_数值,绿化率_数值,物业费_数值,成交年份,成交月份,成交季度,name,城市,area,address
11165,79.5,111.7879888914,36.8535410123,526.3688430224425,0,251,71.21,2.0,1.0,,3.0,35.605,29.0,29.0,1.0,4.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,4,2,奥城公寓,天津,灵石,灵石-灵石-兴农北路
17689,60.3,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,4,2,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18327,72.5,111.7879888914,36.8535410123,526.3688430224425,0,251,39.56,1.0,1.0,,2.0,39.56,13.0,13.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,4,2,奥城公寓,天津,灵石,灵石-灵石-兴农北路
10965,75.8,111.7879888914,36.8535410123,526.3688430224425,0,251,69.13,2.0,1.0,,3.0,34.565,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,3,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
11067,83.5,111.7879888914,36.8535410123,526.3688430224425,0,251,75.45,2.0,1.0,,3.0,37.725,28.0,28.0,1.0,5.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,3,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
11119,83.5,111.7879888914,36.8535410123,526.3688430224425,0,251,75.1,2.0,1.0,,3.0,37.55,28.0,28.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,3,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
13766,67.6,111.7879888914,36.8535410123,526.3688430224425,0,251,49.11,1.0,1.0,,2.0,49.11,28.0,28.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,3,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
22488,52.8,111.7879888914,36.8535410123,526.3688430224425,0,251,23.48,1.0,1.0,,1.0,23.48,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,3,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
16362,375.0,111.7879888914,36.8535410123,526.3688430224425,0,251,229.19,3.0,2.0,,5.0,76.39666666666666,26.0,26.0,1.0,4.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,3,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18363,66.6,111.7879888914,36.8535410123,526.3688430224425,0,251,36.27,1.0,1.0,,2.0,36.27,29.0,29.0,1.0,4.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,3,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
12353,66.0,111.7879888914,36.8535410123,526.3688430224425,0,251,53.43,1.0,1.0,,1.0,53.43,28.0,28.0,1.0,2.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,3,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
14255,66.0,111.7879888914,36.8535410123,526.3688430224425,0,251,46.3,1.0,1.0,,2.0,46.3,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,3,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
12921,73.0,111.7879888914,36.8535410123,526.3688430224425,0,251,56.5,1.0,1.0,,2.0,56.5,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,3,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
14449,67.0,111.7879888914,36.8535410123,526.3688430224425,0,251,46.37,1.0,1.0,,2.0,46.37,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,3,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
13813,67.5,111.7879888914,36.8535410123,526.3688430224425,0,251,48.87,1.0,1.0,,2.0,48.87,28.0,28.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,3,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
15916,60.0,111.7879888914,36.8535410123,526.3688430224425,0,251,37.7,1.0,1.0,,2.0,37.7,29.0,29.0,1.0,2.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,3,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
19068,65.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,1.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,2,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
13114,73.5,111.7879888914,36.8535410123,526.3688430224425,0,251,56.05,1.0,1.0,,2.0,56.05,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,2,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18334,62.5,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,2,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
14407,66.3,111.7879888914,36.8535410123,526.3688430224425,0,251,46.02,1.0,1.0,,2.0,46.02,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,2,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
12579,70.5,111.7879888914,36.8535410123,526.3688430224425,0,251,56.05,1.0,1.0,,1.0,56.05,29.0,29.0,1.0,2.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,2,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
25810,60.6,111.7879888914,36.8535410123,526.3688430224425,0,251,23.48,1.0,1.0,,2.0,23.48,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,2,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
16744,65.0,111.7879888914,36.8535410123,526.3688430224425,0,251,38.82,1.0,1.0,,2.0,38.82,29.0,29.0,1.0,5.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,2,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
19172,74.5,111.7879888914,36.8535410123,526.3688430224425,0,251,38.86,1.0,1.0,,1.0,38.86,13.0,13.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
19860,67.7,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
19068,65.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,1.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
24276,57.0,111.7879888914,36.8535410123,526.3688430224425,0,251,23.48,1.0,1.0,,1.0,23.48,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
20894,60.4,111.7879888914,36.8535410123,526.3688430224425,0,251,28.89,1.0,1.0,,2.0,28.89,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
15113,70.5,111.7879888914,36.8535410123,526.3688430224425,0,251,46.65,1.0,1.0,,1.0,46.65,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
17680,87.0,111.7879888914,36.8535410123,526.3688430224425,0,251,49.21,1.0,1.0,,2.0,49.21,26.0,26.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
19068,65.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
19113,65.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.01,1.0,1.0,,2.0,34.01,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
16361,65.0,111.7879888914,36.8535410123,526.3688430224425,0,251,39.73,1.0,1.0,,2.0,39.73,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
19214,65.5,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
19068,65.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
12666,74.8,111.7879888914,36.8535410123,526.3688430224425,0,251,59.06,1.0,1.0,,2.0,59.06,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18966,64.5,111.7879888914,36.8535410123,526.3688430224425,0,251,34.01,1.0,1.0,,2.0,34.01,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18774,64.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
19068,65.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,1.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18524,63.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.01,1.0,1.0,,2.0,34.01,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
14255,66.0,111.7879888914,36.8535410123,526.3688430224425,0,251,46.3,1.0,1.0,,2.0,46.3,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
17894,61.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18774,64.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,1.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18818,64.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.01,1.0,1.0,,2.0,34.01,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18716,63.8,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18671,63.5,111.7879888914,36.8535410123,526.3688430224425,0,251,34.01,1.0,1.0,,2.0,34.01,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
16711,63.0,111.7879888914,36.8535410123,526.3688430224425,0,251,37.7,1.0,1.0,,2.0,37.7,29.0,29.0,1.0,4.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
16628,64.0,111.7879888914,36.8535410123,526.3688430224425,0,251,38.49,1.0,1.0,,2.0,38.49,28.0,28.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18377,62.5,111.7879888914,36.8535410123,526.3688430224425,0,251,34.01,1.0,1.0,,1.0,34.01,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
17819,60.6,111.7879888914,36.8535410123,526.3688430224425,0,251,34.01,1.0,1.0,,2.0,34.01,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
13237,73.5,111.7879888914,36.8535410123,526.3688430224425,0,251,55.53,1.0,1.0,,2.0,55.53,28.0,28.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
16228,61.0,111.7879888914,36.8535410123,526.3688430224425,0,251,37.59,1.0,1.0,,1.0,37.59,28.0,28.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18142,61.7,111.7879888914,36.8535410123,526.3688430224425,0,251,34.01,1.0,1.0,,2.0,34.01,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
10867,82.7,111.7879888914,36.8535410123,526.3688430224425,0,251,76.09,2.0,1.0,,3.0,38.045,29.0,29.0,1.0,5.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18657,63.6,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18481,63.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,1.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
12598,78.8,111.7879888914,36.8535410123,526.3688430224425,0,251,62.55,1.0,1.0,,2.0,62.55,29.0,29.0,1.0,5.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
13745,67.5,111.7879888914,36.8535410123,526.3688430224425,0,251,49.11,2.0,1.0,,0.0,41.27583333333333,28.0,28.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
11030,75.0,111.7879888914,36.8535410123,526.3688430224425,0,251,68.0,2.0,1.0,,3.0,34.0,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2025,1,1,奥城公寓,天津,灵石,灵石-灵石-兴农北路
12700,71.5,111.7879888914,36.8535410123,526.3688430224425,0,251,56.3,1.0,1.0,,2.0,56.3,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,12,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
12512,69.5,111.7879888914,36.8535410123,526.3688430224425,0,251,55.55,1.0,1.0,,2.0,55.55,28.0,28.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,12,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
12523,70.5,111.7879888914,36.8535410123,526.3688430224425,0,251,56.3,1.0,1.0,,2.0,56.3,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,12,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
11802,63.6,111.7879888914,36.8535410123,526.3688430224425,0,251,53.89,1.0,1.0,,2.0,53.89,29.0,29.0,1.0,5.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,12,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18971,64.5,111.7879888914,36.8535410123,526.3688430224425,0,251,34.0,1.0,1.0,,1.0,34.0,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,12,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
14665,68.0,111.7879888914,36.8535410123,526.3688430224425,0,251,46.37,1.0,1.0,,2.0,46.37,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,12,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
12648,86.0,111.7879888914,36.8535410123,526.3688430224425,0,251,68.0,2.0,1.0,,3.0,34.0,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,12,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
11134,84.0,111.7879888914,36.8535410123,526.3688430224425,0,251,75.45,2.0,1.0,,3.0,37.725,28.0,28.0,1.0,5.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18041,61.5,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,1.0,34.09,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
13086,378.0,111.7879888914,36.8535410123,526.3688430224425,0,251,288.88,4.0,2.0,,6.0,72.22,26.0,26.0,1.0,4.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18334,62.5,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
15096,70.0,111.7879888914,36.8535410123,526.3688430224425,0,251,46.37,1.0,1.0,,1.0,46.37,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
17748,60.5,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18334,62.5,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
17894,61.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
11284,78.0,111.7879888914,36.8535410123,526.3688430224425,0,251,69.13,2.0,1.0,,3.0,34.565,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18113,61.6,111.7879888914,36.8535410123,526.3688430224425,0,251,34.01,1.0,1.0,,1.0,34.01,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18188,62.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,1.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
16990,71.0,111.7879888914,36.8535410123,526.3688430224425,0,251,41.79,1.0,1.0,,2.0,41.79,26.0,26.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
11049,77.0,111.7879888914,36.8535410123,526.3688430224425,0,251,69.69,2.0,1.0,,3.0,34.845,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18334,62.5,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,2.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
12243,65.5,111.7879888914,36.8535410123,526.3688430224425,0,251,53.5,1.0,1.0,,2.0,53.5,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
17348,59.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.01,1.0,1.0,,2.0,34.01,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
10514,80.0,111.7879888914,36.8535410123,526.3688430224425,0,251,76.09,2.0,1.0,,3.0,38.045,29.0,29.0,1.0,5.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,11,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
14101,69.5,111.7879888914,36.8535410123,526.3688430224425,0,251,49.29,1.0,1.0,,2.0,49.29,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,10,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
17308,59.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,1.0,34.09,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,10,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
10883,74.0,111.7879888914,36.8535410123,526.3688430224425,0,251,68.0,2.0,1.0,,3.0,34.0,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,10,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
12962,72.0,111.7879888914,36.8535410123,526.3688430224425,0,251,55.55,1.0,1.0,,2.0,55.55,28.0,28.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,10,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
13542,66.5,111.7879888914,36.8535410123,526.3688430224425,0,251,49.11,1.0,1.0,,2.0,49.11,28.0,28.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,10,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
11960,91.0,111.7879888914,36.8535410123,526.3688430224425,0,251,76.09,2.0,1.0,,3.0,38.045,29.0,29.0,1.0,5.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,10,4,奥城公寓,天津,灵石,灵石-灵石-兴农北路
17308,59.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,1.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,9,3,奥城公寓,天津,灵石,灵石-灵石-兴农北路
11605,64.5,111.7879888914,36.8535410123,526.3688430224425,0,251,55.58,1.0,1.0,,2.0,55.58,28.0,28.0,1.0,4.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,9,3,奥城公寓,天津,灵石,灵石-灵石-兴农北路
17095,62.0,111.7879888914,36.8535410123,526.3688430224425,0,251,36.27,1.0,1.0,,2.0,36.27,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,9,3,奥城公寓,天津,灵石,灵石-灵石-兴农北路
13062,73.8,111.7879888914,36.8535410123,526.3688430224425,0,251,56.5,1.0,1.0,,2.0,56.5,29.0,29.0,1.0,5.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,9,3,奥城公寓,天津,灵石,灵石-灵石-兴农北路
15122,69.0,111.7879888914,36.8535410123,526.3688430224425,0,251,45.63,1.0,1.0,,2.0,45.63,28.0,28.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,9,3,奥城公寓,天津,灵石,灵石-灵石-兴农北路
9615,65.3,111.7879888914,36.8535410123,526.3688430224425,0,251,67.92,1.0,1.0,,1.0,67.92,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,8,3,奥城公寓,天津,灵石,灵石-灵石-兴农北路
11193,78.0,111.7879888914,36.8535410123,526.3688430224425,0,251,69.69,2.0,1.0,,3.0,34.845,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,8,3,奥城公寓,天津,灵石,灵石-灵石-兴农北路
14812,68.0,111.7879888914,36.8535410123,526.3688430224425,0,251,45.91,1.0,1.0,,1.0,45.91,28.0,28.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,8,3,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18188,62.0,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,1.0,34.09,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,8,3,奥城公寓,天津,灵石,灵石-灵石-兴农北路
7886,60.0,111.7879888914,36.8535410123,526.3688430224425,0,251,76.09,2.0,1.0,,3.0,38.045,29.0,29.0,1.0,5.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,8,3,奥城公寓,天津,灵石,灵石-灵石-兴农北路
9615,65.3,111.7879888914,36.8535410123,526.3688430224425,0,251,67.92,1.0,1.0,,1.0,67.92,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,8,3,奥城公寓,天津,灵石,灵石-灵石-兴农北路
18569,63.3,111.7879888914,36.8535410123,526.3688430224425,0,251,34.09,1.0,1.0,,1.0,34.09,29.0,29.0,1.0,1.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,8,3,奥城公寓,天津,灵石,灵石-灵石-兴农北路
10853,73.8,111.7879888914,36.8535410123,526.3688430224425,0,251,68.0,2.0,1.0,,3.0,34.0,29.0,29.0,1.0,3.0,25.0,2000.0,60000.0,950.0,1.8,30.0,0.8,2024,8,3,奥城公寓,天津,灵石,灵石-灵石-兴农北路
